ev_bin,la_bin,dir_bin,xBA
38,-51,-45,0.0
42,-61,-135,0.0
58,-49,-70,0.5
78,-49,-20,0.3333333333333333
67,-80,-20,0.0
84,53,-40,0.0
50,-53,15,0.0
70,-61,5,0.0
78,-66,-95,0.0
60,6,-5,0.0
78,-14,15,0.0
62,13,-30,0.0
91,12,35,1.0
100,-20,15,0.0
71,-57,-60,0.0
96,65,-40,0.0
85,62,40,0.0
101,-44,-155,0.0
39,-6,35,0.0
58,6,-40,0.0
64,-23,20,0.0
75,70,-35,0.0
78,31,-35,0.0
61,12,30,0.0
84,80,-60,0.0
43,16,25,0.0
77,73,5,0.0
69,68,-30,0.0
88,73,-5,0.0
110,2,-30,1.0
61,41,-5,0.0
104,61,-35,0.0
75,-60,-10,0.0
66,-68,-10,1.0
77,-78,70,0.0
103,-24,15,0.0
45,50,40,0.0
41,-41,-35,0.0
81,-40,-50,0.0
84,-39,-45,0.0
35,-24,-10,0.0
56,-79,-45,0.0
89,-27,-5,1.0
97,-31,-5,0.0
44,42,-40,0.0
51,38,40,0.0
99,-24,35,0.0
62,-58,80,0.0
53,56,15,0.0
42,56,0,1.0
55,-22,25,0.0
94,-62,10,0.0
88,-46,-65,0.0
52,32,-30,0.0
38,-23,-35,0.0
70,-3,40,0.0
70,-75,-90,0.0
56,-78,-130,1.0
76,-55,-45,0.0
64,-60,-5,1.0
65,70,40,0.0
49,-80,115,0.0
41,-45,35,0.5
50,-59,-110,0.0
94,-26,0,1.0
69,-10,30,0.0
93,-4,40,1.0
60,46,30,1.0
60,-67,-50,0.0
50,34,-5,0.0
63,-41,-10,0.0
78,21,15,0.8333333333333334
44,-69,85,0.0
29,-43,30,0.0
52,-57,-30,0.0
71,44,-15,0.3333333333333333
57,-28,-55,0.0
83,40,-20,0.0
76,55,35,0.0
43,-55,-30,0.0
64,-64,-65,0.0
50,57,25,0.0
48,30,10,1.0
48,14,-20,0.0
92,-30,45,1.0
42,22,15,0.0
47,9,-40,0.0
68,-28,-10,0.0
63,10,15,0.3333333333333333
76,65,-40,0.0
55,22,-25,0.0
87,-57,-150,1.0
49,-2,-25,0.0
35,-30,35,1.0
24,-83,-90,0.0
82,48,-40,0.0
44,-30,50,0.0
78,-22,5,0.0
82,-37,30,0.0
42,-27,-40,0.0
68,-57,-25,0.0
75,-70,35,0.3333333333333333
50,-58,-20,0.0
82,-41,0,0.5
53,-50,45,0.0
45,58,-15,1.0
88,-23,-55,0.0
68,8,-45,0.5
80,-37,-50,0.0
92,-31,25,0.0
64,-39,-5,0.5
83,-76,-130,0.0
98,-29,25,0.5
49,20,15,0.0
92,-22,25,0.0
44,54,50,0.0
96,62,15,0.0
82,-3,30,0.0
77,-74,-90,0.0
75,-70,50,0.0
57,2,-30,0.0
55,74,35,0.0
99,-65,-15,0.0
55,-29,30,0.0
95,-24,-65,1.0
61,-61,-90,1.0
67,12,-25,0.25
91,53,35,0.0
65,-67,-130,0.0
57,1,30,0.0
43,25,-40,0.0
89,64,-55,0.0
95,-40,25,0.0
69,12,-45,0.0
43,-80,-95,0.0
81,-39,-50,0.0
40,-83,120,0.0
68,57,0,0.0
85,-65,-60,0.0
75,-36,35,1.0
65,13,-15,0.2
70,38,15,0.5
108,-30,-75,0.0
98,-25,-30,0.0
34,-77,100,0.0
51,-47,-120,0.0
67,19,25,1.0
62,-24,-60,0.0
78,-70,75,0.0
65,-46,-10,1.0
45,26,0,1.0
62,-55,-10,0.0
99,57,0,0.0
80,-53,-35,0.0
112,-50,-20,1.0
66,-81,-75,0.0
53,-53,30,0.0
89,5,35,0.8
53,-53,25,0.0
51,-37,-30,0.0
63,41,10,0.0
59,-9,20,0.0
105,-51,-155,1.0
39,-73,-20,0.0
79,-18,35,0.0
106,46,-10,0.0
63,-50,-75,0.0
59,-72,65,0.0
77,67,-10,0.0
106,34,15,1.0
107,45,5,1.0
118,-78,165,0.0
58,-55,-60,1.0
54,-30,-45,0.0
59,-58,-45,0.0
77,-53,-30,0.5
33,-40,115,1.0
105,-31,5,1.0
81,-32,-25,0.0
40,-30,-75,0.0
50,-60,80,0.0
22,-44,95,0.0
20,-77,170,0.0
21,-57,45,0.0
29,-45,-175,0.0
45,-40,40,0.5
83,75,-20,0.0
49,-20,-10,0.0
100,-21,5,0.0
73,51,-10,0.0
66,57,35,0.0
59,-7,-10,0.0
94,-23,-20,0.0
57,1,-25,0.0
111,-36,-70,0.0
52,-45,-15,0.0
70,41,-15,1.0
37,-76,-105,0.0
51,-51,-65,1.0
40,-21,30,0.0
46,-55,-155,0.0
87,-31,-40,0.5
51,-44,-80,0.0
72,35,10,0.6
51,65,-40,0.0
87,-25,30,0.0
56,-62,-30,1.0
77,-47,-25,1.0
46,-67,-75,0.5
86,-11,-50,0.0
72,65,0,0.0
42,-37,-45,0.0
38,-36,-45,0.0
48,-63,80,0.0
46,-55,5,0.0
75,59,-30,0.0
26,-60,35,0.0
54,-33,40,0.0
101,-17,40,0.5
61,-64,-170,1.0
96,-59,-50,0.0
85,-47,-5,1.0
62,-36,20,0.0
44,32,-15,0.0
53,-40,-55,0.0
92,-48,-10,1.0
47,18,5,0.5
51,-10,-20,0.0
69,45,35,0.0
43,-52,60,0.0
64,57,-5,0.0
81,-42,-35,0.0
97,-31,-15,0.0
62,-18,-40,0.0
114,5,-25,1.0
32,-34,-20,0.0
46,-59,-75,0.0
16,-40,-50,1.0
84,45,-35,0.0
95,-47,15,1.0
79,-23,25,0.0
100,-26,-10,0.0
66,55,-5,0.0
67,63,20,0.0
57,-11,40,0.0
56,-27,35,0.0
47,-39,-145,0.0
70,60,-35,0.0
44,28,-40,0.0
91,36,-40,0.25
55,-25,-40,0.0
74,-64,-55,0.0
91,-41,25,0.0
71,-75,15,1.0
39,-52,-5,0.0
37,-31,60,0.0
42,50,-35,0.0
52,-35,-165,0.0
18,-24,-25,0.0
35,-26,45,0.0
97,-23,-35,1.0
60,-1,0,0.0
24,-33,90,0.0
42,-21,25,0.0
51,11,5,0.0
90,-29,-60,0.0
60,49,35,1.0
78,44,35,0.0
76,10,35,1.0
45,-65,-140,0.0
31,-7,-30,1.0
57,57,0,0.0
83,-8,15,0.0
59,48,10,0.0
79,-57,-20,0.0
87,-68,25,0.0
90,-54,-110,0.0
82,-67,-35,0.0
48,-18,-45,0.0
49,-43,55,0.0
105,-24,0,0.0
62,-28,25,0.0
76,45,-5,0.0
66,-27,25,0.0
45,23,-40,0.0
57,-1,-50,1.0
70,-25,35,0.0
26,-37,25,0.0
90,-66,-140,0.0
77,52,-35,0.0
53,-20,0,0.0
33,-18,-50,0.0
83,-37,-40,0.0
62,62,-20,0.0
57,-8,-25,1.0
79,-44,-80,0.5
92,-49,-55,0.0
30,-35,25,0.5
62,-58,-20,0.0
83,-32,25,0.0
80,41,-115,0.0
51,-53,-5,0.0
24,-51,-45,1.0
56,-75,15,0.0
108,-30,20,0.0
85,-32,-35,0.2
51,37,25,0.0
112,2,20,1.0
40,-24,55,0.0
80,52,-35,0.0
86,-51,-35,1.0
63,46,25,1.0
52,10,5,1.0
78,-4,25,1.0
49,-56,-105,1.0
29,-54,35,0.0
34,-34,25,0.25
33,-37,-45,0.0
64,22,-15,0.25
86,66,-30,0.0
70,19,150,0.0
55,-59,25,0.0
77,-42,-20,0.0
52,-27,-60,0.0
31,-44,165,0.0
39,-20,15,0.0
104,-19,20,0.0
61,-51,-130,0.0
62,-16,15,0.0
60,-62,-25,0.0
31,-35,40,1.0
47,-56,-25,0.0
50,-43,170,0.0
83,-9,30,0.0
64,-58,-20,1.0
86,-57,45,0.0
73,47,75,0.0
60,-66,-80,1.0
69,22,20,1.0
73,-12,25,0.0
74,-21,-25,0.3333333333333333
102,26,-40,1.0
12,-13,-5,0.0
68,69,10,0.0
41,-48,-35,0.3333333333333333
60,17,0,0.0
74,-70,-25,0.0
66,12,35,0.5
82,-75,-90,0.0
79,-42,5,0.0
60,-42,35,0.0
58,-39,55,0.0
93,-40,-50,0.0
94,-34,-20,0.0
65,-32,20,0.0
40,-30,-60,0.0
100,-5,-50,0.5
52,-16,40,0.0
33,-73,155,1.0
45,-86,120,1.0
111,22,10,1.0
76,-76,-180,0.0
66,-64,80,0.0
87,60,40,0.0
63,-13,40,0.0
77,-73,-85,0.0
73,-60,20,0.0
91,-35,-65,0.0
75,-76,-45,0.0
47,-60,20,0.0
72,-65,-45,0.0
52,4,25,1.0
65,-18,20,0.0
31,-62,35,0.0
75,-7,25,0.0
87,-49,-50,0.0
59,-10,-45,0.0
45,34,-45,1.0
47,-62,-25,0.0
75,-46,-5,0.0
48,-43,-105,0.0
78,-54,40,0.0
51,29,-30,0.0
64,-16,-80,0.0
30,-5,40,0.0
98,-28,25,1.0
43,-71,10,0.0
93,-38,35,0.0
60,-29,170,0.0
65,24,15,1.0
62,-35,5,0.0
73,-21,20,0.0
39,-29,-10,0.0
41,-79,-180,0.0
106,41,0,0.0
44,42,30,0.0
71,49,-5,0.0
99,31,-40,1.0
47,-44,-60,1.0
34,-39,-70,1.0
39,-30,-180,1.0
61,-18,20,0.5
104,24,-40,1.0
62,-52,15,1.0
115,-35,-55,0.0
74,-54,-75,0.0
35,-64,130,0.0
60,-25,5,0.0
72,32,-15,1.0
68,44,20,0.3333333333333333
34,-65,110,0.0
63,68,25,0.0
90,-37,-20,0.0
54,17,-30,0.5
31,-9,-10,0.0
55,52,5,0.0
63,53,10,0.0
82,67,-40,0.0
67,-34,-65,0.0
45,-33,15,0.0
47,-37,50,1.0
61,-61,-50,0.0
52,-51,-95,0.0
82,-35,-40,0.3333333333333333
60,-39,-65,0.0
33,-45,25,0.0
35,-40,35,0.0
74,-46,-15,0.0
71,68,30,0.0
62,11,-30,1.0
78,66,-40,0.0
100,-7,30,1.0
50,32,40,0.0
94,-35,-15,0.0
62,40,30,1.0
104,-25,-15,0.0
60,-21,-35,0.6666666666666666
63,55,10,0.0
60,-54,-30,1.0
83,52,-45,0.0
112,-59,-155,1.0
81,-53,-50,0.0
52,-59,-95,0.0
62,41,15,0.0
47,-65,135,0.0
66,-72,-5,0.0
81,-63,-75,0.0
77,-47,15,0.0
61,-70,-40,0.0
90,-36,45,0.0
59,-35,20,0.0
105,-23,-50,0.0
65,-62,-50,1.0
50,51,-35,0.0
72,-52,-50,0.0
76,-50,-60,0.3333333333333333
56,-56,-10,1.0
74,-53,-45,0.5
49,-17,30,1.0
106,-14,-40,1.0
85,-52,-30,0.0
65,-28,30,0.0
87,-48,-30,0.0
95,-35,-45,1.0
56,-6,-50,0.0
32,-80,10,0.0
30,-52,-130,1.0
63,-2,15,0.0
59,-19,30,0.0
50,17,-40,0.0
82,-7,175,0.0
85,-43,-10,0.0
56,-33,0,0.3333333333333333
58,-26,-5,0.0
62,63,0,0.0
43,27,-10,0.0
90,24,35,1.0
55,-54,40,0.3333333333333333
67,11,-30,1.0
55,6,-25,0.0
97,84,-10,0.0
103,-18,-5,1.0
39,21,20,0.0
44,-58,60,1.0
61,57,-35,0.0
49,22,10,1.0
24,-46,60,0.0
60,4,-5,0.0
47,-31,-40,0.0
74,48,-40,0.0
49,-11,20,0.0
116,18,5,1.0
73,-18,20,0.5
88,-38,-30,0.0
90,72,-45,0.0
57,-70,-170,0.0
54,-1,40,1.0
32,-30,45,0.0
44,-42,-20,1.0
52,-68,-75,0.0
63,30,-15,1.0
73,-49,-65,0.0
55,-5,10,0.0
64,11,-35,0.0
56,17,-10,0.0
50,27,0,0.0
66,16,-25,0.8
75,-54,35,0.0
43,30,-10,0.0
72,-60,-60,0.0
82,-24,-65,0.0
61,26,-15,0.0
107,-42,-80,0.0
54,40,5,0.0
110,-50,-55,0.0
64,-15,10,0.0
100,-30,5,0.0
96,-41,-70,0.0
49,28,-35,0.0
102,-21,-20,0.0
34,-42,5,0.0
97,-40,-115,0.0
66,-12,35,0.0
50,60,25,0.0
44,-61,135,0.0
86,71,-25,0.0
57,-58,-75,0.0
53,-30,-55,0.0
37,-52,-120,0.0
60,-65,-110,0.0
96,-40,-10,0.0
53,40,30,0.0
76,-64,-15,0.0
76,-55,-60,0.0
31,-22,-50,0.0
83,-15,25,0.5
42,29,-5,0.0
92,-47,55,0.0
85,70,-35,0.0
75,-66,-60,0.0
82,-60,-130,1.0
42,-29,35,0.0
117,-50,-15,0.0
84,-48,15,0.0
30,-56,175,0.0
60,-36,30,0.0
54,-45,0,0.3333333333333333
61,-6,-50,0.0
52,-30,20,0.0
36,-42,-45,0.0
49,-62,-145,0.0
61,29,20,0.5
82,-87,165,0.0
53,72,-30,0.0
90,-16,30,0.0
83,-82,175,0.0
34,-39,40,0.5
37,-49,130,0.0
87,-64,-120,0.0
89,-60,-145,0.0
76,-63,145,0.0
28,-42,5,0.0
71,43,-35,0.5
61,61,30,0.0
65,-48,10,0.0
81,-19,15,0.0
111,55,-30,0.0
50,-86,125,0.0
61,-65,-10,0.0
75,-51,-40,0.0
72,61,0,0.0
60,-64,-135,1.0
75,-46,-70,0.0
46,-27,15,1.0
56,36,-5,0.0
55,37,-35,0.0
41,25,-40,0.0
62,21,-30,0.0
86,-40,0,0.0
54,-45,-65,0.0
29,-72,60,0.0
49,-72,-25,0.0
43,-52,5,0.0
38,-31,20,0.0
57,-43,50,0.0
74,-35,5,0.0
49,26,-30,0.0
56,26,-35,0.0
57,-7,-25,0.0
54,-5,-10,0.0
52,29,-40,0.0
50,-60,-15,0.0
88,45,-30,0.0
67,4,35,1.0
96,-27,-40,0.0
78,-52,10,0.0
52,-26,20,0.0
39,-53,-25,0.0
36,-62,-130,0.0
25,-63,165,0.0
56,-36,35,0.0
32,-54,-150,0.0
45,-63,45,0.0
110,-40,-50,0.0
100,-46,-180,0.0
57,-50,55,0.0
61,4,-10,0.0
58,32,-30,0.0
34,-31,35,0.0
82,-55,-30,0.0
57,-65,-160,0.0
44,-61,-70,0.0
68,-63,-15,0.0
68,-37,-75,0.0
94,-18,40,0.0
65,58,-15,0.0
28,-45,-5,0.0
104,-16,45,1.0
72,-65,-60,0.0
106,-36,-20,1.0
83,16,-45,1.0
71,44,0,0.0
93,57,25,0.0
78,37,35,1.0
46,-16,10,1.0
60,27,-20,1.0
45,-46,-105,0.0
53,-13,-40,0.0
27,-27,-20,0.0
92,71,-40,0.0
34,-35,-35,0.0
70,-23,-70,1.0
100,64,-45,0.0
44,-23,-40,0.0
51,0,-10,0.0
35,-37,-25,0.0
58,83,-70,0.0
54,-18,40,0.0
108,13,-45,1.0
31,-33,-50,0.0
67,18,-35,0.6666666666666666
40,-16,-10,0.0
40,-54,-55,0.0
64,-15,20,0.0
63,-46,165,0.0
75,-59,-80,0.0
55,3,10,0.0
61,60,-5,0.0
79,-41,-180,0.0
87,-35,0,0.0
65,42,15,0.0
80,-14,50,0.0
66,86,-10,0.0
83,-31,-60,1.0
67,-36,40,1.0
82,-46,-5,0.0
90,44,-40,0.5
62,64,40,0.0
65,54,10,0.0
64,48,-25,0.0
65,41,-25,1.0
77,14,-45,0.0
84,62,-70,0.0
91,39,35,0.0
64,-50,-15,0.0
96,-14,40,0.0
104,-24,15,0.0
79,-87,-110,0.0
63,-44,-25,0.0
47,-44,-45,0.0
100,51,15,0.0
72,-80,0,0.0
58,61,-5,0.0
83,-43,-20,0.0
58,-9,20,0.0
51,-58,-55,0.3333333333333333
96,62,25,0.0
56,-49,65,0.0
110,34,-25,1.0
72,41,130,0.0
58,-55,80,0.0
97,-22,10,0.3333333333333333
53,-66,-10,0.0
34,-36,-25,0.0
31,-26,60,0.0
54,8,30,1.0
54,-16,-20,0.0
105,48,-35,0.0
59,17,-25,0.6666666666666666
100,-50,-70,0.0
67,70,-15,0.0
42,3,20,0.0
88,-37,-30,0.0
100,38,-40,1.0
96,-49,-70,0.0
42,-30,25,0.0
107,4,25,1.0
91,-68,-120,1.0
64,37,30,1.0
66,-65,-60,0.6666666666666666
67,-45,-160,1.0
95,-26,-40,0.5
45,-76,50,0.0
32,-28,20,0.0
71,86,40,0.0
37,-80,85,0.0
64,-60,-65,0.0
94,63,-35,0.25
75,-46,-85,0.0
97,53,25,0.0
28,-33,-55,0.0
38,-64,170,0.0
32,-49,-135,0.0
79,-47,-85,0.0
39,-59,-75,0.0
35,-26,-40,1.0
63,19,-20,0.0
49,-49,-70,0.0
74,-51,45,0.0
65,-19,0,0.0
109,40,-5,0.0
97,-67,-40,0.0
71,-25,50,0.0
70,42,30,0.6666666666666666
87,74,45,0.0
46,-20,-25,0.0
68,-23,45,0.0
27,-32,-45,0.0
91,-29,-15,1.0
103,49,10,0.0
58,3,-25,0.0
103,-3,35,0.6666666666666666
63,-10,15,0.0
99,-39,-20,0.0
85,21,35,1.0
97,-28,-10,0.0
69,5,20,0.0
31,-28,-40,0.0
70,67,45,0.0
106,-22,-15,1.0
59,27,-30,0.0
49,-68,155,1.0
94,74,20,0.0
88,-9,-55,0.0
48,-51,-130,0.0
35,-43,-10,0.0
89,-43,-55,0.0
53,-26,5,0.0
69,72,5,0.0
25,-80,5,0.0
66,23,-35,1.0
49,19,-20,0.0
69,13,20,0.5
82,-28,-65,0.0
52,17,25,0.0
74,55,-5,0.0
50,20,-15,0.0
41,-57,165,0.0
47,-58,140,1.0
93,-24,20,0.0
76,28,-5,0.2
73,-26,-35,0.0
70,-65,-120,0.0
61,-59,-130,0.0
58,-63,30,0.0
68,-44,-70,0.0
82,-20,-55,0.0
100,-16,20,0.3333333333333333
45,-46,80,0.0
42,-42,-45,0.0
76,-4,35,0.0
26,-71,-110,0.0
95,70,-10,0.0
47,28,10,0.0
44,-2,25,0.0
74,-69,-5,0.0
58,-14,10,0.0
63,-20,-10,0.0
60,12,-25,1.0
57,-73,-120,1.0
43,36,-50,0.0
64,-21,-5,0.0
56,-57,-125,0.0
76,-37,0,0.0
47,26,0,0.0
111,-4,-35,0.0
68,-36,-25,0.0
95,-6,-75,0.0
36,-86,-85,1.0
105,52,-15,0.0
41,39,15,0.0
95,74,-15,0.0
106,48,-25,1.0
98,-38,15,0.0
59,-71,40,0.0
41,-53,130,0.0
38,-84,0,1.0
46,23,-15,0.0
56,8,-10,0.0
67,50,-10,0.0
73,-74,-135,0.0
58,58,40,0.0
69,29,5,1.0
94,-47,10,0.0
116,-81,50,1.0
68,-47,-20,0.0
63,-13,80,0.0
43,-41,-20,0.0
92,-44,-35,0.0
48,-54,20,0.0
23,-74,30,1.0
36,-26,30,1.0
44,23,30,1.0
95,-59,-5,0.0
52,-9,15,1.0
52,59,-10,0.0
91,-44,-15,0.0
94,-23,35,0.0
95,-29,5,0.5
85,-83,-145,0.0
42,-8,45,0.0
54,-41,5,0.0
56,-72,-140,1.0
35,-41,15,0.0
65,65,20,0.0
38,1,20,0.0
40,-53,-65,0.5
65,43,10,0.0
48,-57,-45,1.0
86,-59,-40,0.0
53,19,-35,0.0
71,-10,-50,0.0
82,-54,-30,0.0
71,-70,-85,0.0
31,-54,-125,0.0
71,-67,-50,0.0
62,79,50,0.0
71,18,0,0.8333333333333334
69,-14,20,0.3333333333333333
27,-74,55,0.0
35,-47,-30,0.0
57,-63,-25,0.0
94,-57,0,0.0
96,53,-45,0.0
91,58,35,0.0
68,34,15,1.0
93,-14,-55,1.0
62,64,20,0.0
32,-15,45,0.0
59,23,40,1.0
60,-82,65,0.0
41,-60,-140,0.0
61,-77,50,0.0
65,52,20,0.0
90,-36,25,0.0
76,-58,-85,0.0
105,-72,-135,1.0
77,57,-50,0.0
81,64,-30,0.0
26,-18,0,0.0
56,-33,-40,0.0
56,-56,-95,0.0
57,14,25,1.0
86,-5,-50,1.0
93,-81,55,0.0
61,-49,55,0.0
61,51,10,0.5
57,-14,30,0.0
26,-52,-140,0.0
53,-9,25,0.0
45,-24,-45,0.0
45,-21,10,1.0
66,19,-25,0.5
69,34,-35,0.0
96,62,20,0.0
69,79,55,0.0
46,37,-5,0.0
31,-81,150,0.0
36,-39,-10,1.0
65,-54,-70,0.5
55,-22,-50,0.0
58,30,-40,1.0
47,33,-30,0.0
68,36,30,1.0
62,-43,-70,0.5
65,-85,75,0.0
34,-62,35,0.0
60,-24,10,0.25
63,-18,30,0.0
36,-17,-35,1.0
70,-20,-60,0.0
50,-73,-115,0.0
95,-47,-75,0.0
108,-73,30,0.0
69,-53,-155,0.0
46,-43,20,0.0
95,66,35,0.0
70,41,25,0.4
68,-27,-15,0.5
61,17,-40,1.0
56,-25,40,0.0
84,-49,-55,0.0
58,86,75,0.0
24,-22,-15,1.0
54,-13,-40,0.0
53,14,-35,0.0
72,39,10,0.0
37,-15,25,0.0
31,-25,-25,0.0
27,-76,15,0.0
73,-71,-85,0.0
59,3,-15,0.0
59,-63,175,1.0
51,1,-25,1.0
71,-1,40,0.0
61,-47,65,0.0
32,-32,-60,1.0
78,-73,-110,0.0
87,-68,-110,1.0
64,-18,10,0.0
46,-67,-155,0.0
78,-39,-60,0.3333333333333333
87,-44,-25,0.0
77,-41,-40,0.0
28,-52,-40,0.0
76,-20,50,0.0
99,53,30,0.0
55,5,30,0.0
81,1,30,0.5
35,-64,-90,1.0
70,-37,30,0.0
42,-55,15,0.0
57,-47,-110,0.0
46,40,-10,0.0
36,-18,-35,0.5
103,-23,-5,0.0
82,67,40,0.0
51,-59,-110,0.0
36,-45,-65,0.0
43,39,-45,0.0
76,-47,-50,0.0
79,-84,20,0.0
88,-60,15,0.0
48,26,-10,0.0
66,-81,50,0.0
49,-5,10,0.0
83,-19,-60,0.0
40,-32,25,1.0
102,-57,-30,0.0
56,-1,-20,0.0
35,-18,25,0.5
35,-29,35,0.0
52,-13,-5,0.0
85,-64,-50,0.0
46,-38,-40,0.0
80,-23,30,0.0
84,-61,-5,1.0
106,-67,175,0.0
56,-21,30,0.0
43,-32,-35,0.0
44,-66,-40,0.0
38,-72,-105,0.0
68,-18,25,0.0
52,29,-30,0.0
108,0,30,1.0
49,-25,20,0.0
114,-59,-140,0.0
40,41,20,0.0
104,61,-10,0.0
31,-1,-25,0.0
49,35,-30,0.0
54,-32,-70,0.0
82,-38,5,0.5
96,-27,-80,0.0
37,-12,-40,0.0
59,25,-45,0.0
61,-64,-105,0.0
100,-29,-60,0.0
49,-62,-110,0.0
71,77,25,0.0
48,-48,50,0.0
29,-20,-30,0.0
62,-49,30,0.0
77,53,-45,0.0
71,70,20,0.0
74,-58,80,0.0
54,-56,-100,0.0
47,-64,-80,0.0
49,-61,110,0.0
68,43,-25,0.0
65,0,35,0.0
30,-25,65,0.0
30,-10,-20,0.0
56,-58,25,0.0
48,-40,-90,0.0
51,-70,-60,0.0
58,12,5,0.0
45,-32,-15,0.0
74,85,-60,0.0
103,-30,-45,0.0
73,-6,35,0.0
60,62,40,0.0
19,-65,30,0.0
36,-38,-110,0.0
107,-57,65,1.0
30,-35,-60,1.0
98,43,25,0.5
75,-53,-25,0.0
113,-16,-15,1.0
80,-50,-10,0.0
52,36,-5,0.0
61,-26,-170,0.0
54,35,-20,0.0
42,-53,50,0.0
53,19,-5,0.0
43,-72,-70,0.0
69,6,-25,0.5
96,-45,-15,0.0
79,-67,10,1.0
58,-36,-5,0.0
94,-32,65,0.0
52,-18,30,0.0
76,-51,-55,0.0
68,42,20,0.8
76,-35,60,0.0
68,-11,20,0.0
59,15,-10,0.0
100,-37,-60,0.0
59,23,0,0.0
87,-40,15,0.0
84,59,-35,0.0
41,-35,-60,0.0
102,-9,35,1.0
77,68,-25,0.0
57,63,-10,0.0
65,-40,-140,0.0
66,69,10,0.0
47,-8,0,0.0
103,27,30,1.0
97,-49,25,1.0
59,-21,-50,0.0
80,-72,-45,0.0
71,-68,-85,0.5
85,-76,155,0.0
35,-54,55,0.0
82,61,-45,0.0
59,38,30,1.0
61,68,40,0.0
49,30,-30,0.0
74,-59,-110,0.5
77,87,-50,0.0
54,16,-35,0.0
68,-18,20,0.0
52,37,-10,1.0
102,-29,15,0.0
49,29,-20,0.0
44,-54,-35,0.0
97,39,30,1.0
73,57,35,0.0
110,-21,15,0.0
49,11,15,0.0
113,17,0,1.0
47,-40,-5,0.0
99,32,25,0.6666666666666666
72,-32,-60,0.0
118,4,-25,1.0
43,-81,-120,0.0
64,-66,0,0.0
69,-50,135,1.0
47,-65,-130,1.0
93,-30,-15,0.0
51,28,-40,0.0
89,72,5,0.0
45,29,-25,0.0
73,70,15,0.0
66,-73,-90,1.0
18,-31,-15,1.0
45,-66,-25,0.0
103,-29,-15,1.0
96,-45,-35,0.0
67,-23,15,0.0
47,42,35,0.0
91,-37,-30,0.0
99,-42,-55,0.0
62,-6,-35,0.0
85,-32,20,0.5
80,86,10,0.0
58,27,-25,0.0
80,-69,-35,1.0
61,-45,-40,0.0
41,-75,-10,0.0
57,-52,-10,0.0
79,61,-60,0.0
54,-51,-15,1.0
59,-19,-20,1.0
61,-7,0,0.0
67,-20,-60,0.0
58,-11,35,0.0
74,-71,-70,0.0
73,-64,-5,0.0
77,-52,-50,0.0
94,-47,-5,0.0
84,-40,-70,0.0
95,-55,-40,1.0
51,-32,50,0.0
60,0,-35,0.0
68,63,15,0.0
45,-61,-40,0.0
41,-12,-15,0.0
62,71,25,0.0
34,-7,30,0.0
26,-76,-5,0.0
69,33,-35,0.0
53,48,20,0.0
55,-2,25,0.0
52,-16,15,0.0
68,-16,30,0.0
105,-33,-65,0.0
107,-9,-10,1.0
109,38,-5,0.6666666666666666
103,-30,0,1.0
93,-22,-50,0.0
46,-28,-45,0.0
101,-21,35,0.0
37,-54,-80,1.0
52,68,5,0.0
78,12,20,1.0
36,-46,-125,0.0
44,-68,-125,0.0
51,-31,-5,0.0
44,-69,-105,0.0
100,-44,-5,0.5
78,11,30,1.0
83,-30,-5,0.0
93,-24,-55,0.3333333333333333
100,-30,10,1.0
46,30,-5,0.0
99,-23,30,0.0
81,-56,-60,0.0
30,-59,45,0.0
67,-69,-110,0.0
99,-57,-85,0.0
33,-50,-25,0.0
97,77,-15,0.0
83,-35,-25,0.0
47,57,-45,0.0
34,-15,35,1.0
58,-66,-40,0.0
51,-22,-10,0.0
51,45,-20,0.0
54,-64,-70,0.5
36,-52,-55,1.0
98,35,-40,1.0
56,-20,-35,0.0
57,-72,-115,1.0
104,-25,10,0.0
44,-47,-40,0.0
46,-78,125,0.0
45,-4,40,0.0
51,-35,-35,0.0
85,-87,130,0.0
38,-61,-110,0.0
103,-48,15,1.0
37,-38,30,0.0
50,17,10,0.0
28,-25,0,0.0
66,32,-40,1.0
54,-21,-50,0.0
77,64,-25,0.0
71,-21,-35,0.0
85,73,-40,0.0
56,-70,30,0.0
54,-53,70,0.0
40,36,20,0.0
70,5,-45,0.6666666666666666
59,-55,-105,0.0
56,54,45,0.0
96,-43,35,0.0
52,27,35,0.0
27,-86,70,0.0
88,-31,-15,0.0
46,-17,0,1.0
50,36,-25,0.0
82,-48,-40,0.0
69,-75,-5,0.0
70,-57,-50,0.0
70,19,-10,0.8333333333333334
82,85,-5,0.0
63,60,-10,0.0
52,47,40,0.0
55,10,-5,0.0
89,-79,-25,1.0
67,-64,-65,1.0
62,3,25,0.0
74,53,-20,0.0
94,-36,-45,0.0
54,43,-30,0.0
49,-71,-140,0.0
56,-31,-45,1.0
63,-73,-70,0.0
52,-52,-85,0.0
75,81,10,0.0
79,-42,-45,1.0
54,17,20,0.0
65,55,45,0.0
50,-38,-75,1.0
45,-72,-115,0.0
30,-70,25,0.0
42,-32,-65,0.0
54,-78,-60,1.0
76,-36,-5,0.0
40,-38,35,0.0
37,-10,-35,1.0
72,4,40,0.0
38,-86,15,0.0
113,4,-45,1.0
42,-46,-125,0.0
89,-25,50,0.0
94,-32,-35,0.0
58,12,-30,0.0
47,-30,10,0.0
67,65,5,0.0
80,58,-30,0.0
70,-7,40,0.0
53,2,5,0.0
51,67,0,0.0
93,-70,-45,1.0
53,-28,5,0.0
